Name,WikidataID
波,Q1234223
波,Q105439446
波丽娜,Q69338120
波伊,Q20967824
波伊德,Q16275068
波佩,Q16290931
波兒席特,Q3354141
波利卡波,Q7209392
波利娜 (冰島名字),Q16423874
波利安娜,Q28793109
波利斯,Q20682286
波力万,Q20000196
波史坦,Q16282077
波多里諾,Q3636910
波多里诺,Q3636910
波妮,Q4689423
波妮塔,Q834473
波尔,Q2106710
波尔,Q21018786
波弗特,Q60729528
波拉,Q3642339
波拉,Q20000757
波斯贊,Q12786264
波朗迪娜,Q714592
波林,Q11813758
波林娜,Q843838
波林霍,Q21285755
波格丹,Q1065625
波格丹,Q47537720
波比,Q16290931
波波,Q104546185
波泽纳,Q164555
波洛娜,Q12799165
波洛纳,Q12799165
波澤娜,Q164555
波爾,Q21018786
波爾瓦多,Q8079554
波特,Q29709394
波琳娜,Q69338120
波瑞吉,Q27826963
波纳梅,Q88446500
波罗,Q19968293
波羅,Q19968293
波茲庫特,Q70613852
波茲達拉,Q3503586
波莉,Q16423696
波莉娜,Q843838
波莉娜 (冰島名字),Q16423874
波莱特,Q497612
波菲里奥,Q33129699
波萊特,Q497612
波蒂兒,Q889848
波蓮娜,Q84599751
波費里奧,Q33129699
波透,Q4948646
波頓,Q15845626
泰,Q21042810
泰,Q16256733
泰,Q29571243
泰,Q100363231
泰,Q106967904
泰,Q66446787
泰,Q93532189
泰一郎,Q114456054
泰丽莎,Q2748116
泰久,Q8049997
泰之助,Q117218284
泰亚,Q63986137
泰伊丝,Q1060065
泰伊斯,Q104321049
泰伊絲,Q21285826
泰伊絲,Q1060065
泰伊西亞,Q16704171
泰伦,Q20001559
泰倫,Q4001236
泰倫斯,Q19830613
泰倫斯 (名字),Q7703250
泰克拉,Q1317613
泰內,Q28750872
泰兰,Q42746718
泰利,Q10514602
泰利斯,Q21285865
泰利斯,Q67604067
泰勒,Q3981665
泰勒,Q84351088
泰勒,Q2462622
泰勒 (人名),Q24094828
泰勒亚,Q19999992
泰勒马库斯,Q103957576
泰咪,Q7681562
泰地,Q345708
泰士,Q115490176
泰奇,Q345708
泰奥曼,Q1533124
泰奥菲勒,Q15711322
泰奧 (名字),Q19914934
泰奧卓洛斯,Q12296171
泰奧菲勒,Q15711322
泰奧菲拉,Q1318213
泰娜,Q16428955
泰娜,Q18760999
泰娜,Q21142799
泰子,Q113939364
泰富尔,Q15850197
泰尼,Q80321255
泰弘,Q3571978
泰德,Q1737211
泰戈,Q4001125
泰成,Q16256752
泰托,Q2395736
泰拉,Q104620365
泰拉,Q2397780
泰拔  (名字),Q19967569
泰拔 (名字),Q19967569
泰摩,Q3983064
泰斯,Q7801825
泰斯,Q30641190
泰斯馬,Q43653366
泰曼拉,Q77053191
泰朵拉,Q221215
泰朵拉,Q58214565
泰杰,Q65261327
泰果,Q4001125
泰柔娜,Q78901925
泰根,Q7694664
泰格,Q2387848
泰格,Q79081545
泰森,Q16618520
泰歐,Q3983819
泰比雅,Q19689544
泰烈,Q69511668
泰烏沃,Q26452282
泰爾,Q20727569
泰爾瑪,Q222278
泰特斯,Q12902246
泰琳,Q17326505
泰瑞,Q98071605
泰瑞斯,Q98124704
泰瑞斯,Q16282234
泰瑞爾,Q21470412
泰瑞莎,Q2793617
泰瑞莎 (名字),Q18192718
泰瑞莎·克莉絲蒂娜,Q86606766
泰瑞莎·尤拉莉亞,Q57712960
泰瑞莎·德·吉瑟斯,Q55984390
泰瑪拉,Q35063233
泰男,Q8050059
泰穆,Q2643676
泰約,Q11896785
泰納,Q16291107
泰絲,Q25114883
泰絲 (名字),Q19968672
泰约,Q11896785
泰纳,Q16291107
泰罗,Q10856396
泰羅,Q10856396
泰耶,Q11074303
泰耶森,Q64830794
泰芮,Q20898915
泰莉,Q66264140
泰莉塔,Q21073963
泰莉婭,Q19999992
泰莉莎,Q2748116
泰莉莎,Q98839126
泰莉莎 (名字),Q18192718
泰莎,Q991275
泰莎,Q20898975
泰菈,Q4964570
泰蒂亞娜,Q1317239
泰衛,Q117272641
泰貝莎,Q63960889
泰輔,Q7676441
泰迪,Q18010041
泰里,Q98071605
泰里克,Q106461773
泰里尔,Q21470412
泰里斯,Q16282234
泰金,Q96335627
泰隆,Q4001236
泰隆,Q27642930
泰雅,Q98827088
泰雅,Q63986137
泰雅拉,Q16615822
泰雷扎,Q18192710
泰马斯,Q2391854
泰龍,Q20001559
泽,Q96098353
泽东,Q74010591
泽亚,Q206995
泽利科,Q8083639
泽卡,Q21285934
泽基,Q187250
泽娜,Q20001048
泽安德,Q20727478
泽尼娅,Q1097066
泽尼娅,Q25960438
泽泽,Q21285966
泽维尔,Q27630720
泽维尔·玛丽,Q75158438
泽莉,Q3576460
洁,Q30219108
洁丝,Q28745520
洁丽,Q20898946
洋,Q114952776
洋,Q30098025
洋一,Q112581448
洋史,Q30098052
洋司,Q9383635
洋吉,Q108168941
洋子,Q3313340
洙正,Q7562597
洛,Q19819742
洛,Q30669967
洛丽,Q20899039
洛丽娜,Q20000954
洛伊,Q67376409
洛伊丝,Q3836481
洛伊佐斯,Q61593018
洛伊克,Q18516744
洛伊克,Q361650
洛伊斯,Q53953567
洛伊斯,Q20002228
洛伦佐,Q4267021
洛伦兹,Q15635254
洛伦奇,Q15635858
洛伦岑,Q88446769
洛伦扎,Q3836844
洛伦斯,Q21141996
洛伦索（葡萄牙名字）,Q21285781
洛倫,Q6711706
洛倫,Q19831808
洛倫佐,Q4267021
洛克,Q19768445
洛克 (名字),Q60589667
洛克曼,Q101243180
洛兰,Q60589482
洛兰德,Q20455317
洛利,Q1303231
洛基,Q3939822
洛堤菲,Q37506523
洛塔,Q20000027
洛塔尔,Q16278542
洛塔爾,Q16278542
洛夫,Q6690289
洛夫罗,Q1158683
洛夫羅,Q1158683
洛妮特,Q2213931
洛娜,Q15725008
洛德维克,Q5039608
洛恩,Q16573609
洛恩,Q20002226
洛拉,Q1868650
洛斯,Q2644565
洛朗蒂诺,Q64738310
洛杰,Q20898828
洛林,Q83366225
洛林,Q20000078
洛柏塔,Q18194774
洛柏塔絲,Q2043855
洛根,Q6666923
洛汗,Q2162146
洛特菲,Q37506523
洛珊,Q18611811
洛瑞特,Q23196440
洛約拉,Q21401557
洛維,Q83372796
洛維娜,Q21148210
洛约拉,Q21401557
洛维,Q83372796
洛维萨,Q10570000
洛艾絲,Q3836481
洛茜,Q28606321
洛莉,Q1870304
洛莉塔,Q3057262
洛蒂,Q2352826
洛蒂,Q19968552
洛蒂,Q20898828
洛蕾塔,Q1870273
洛蕾娜,Q857583
洛蕾特,Q27607630
洛蕾萊,Q16421347
洛蘭,Q60589482
洛里亚诺,Q43382243
洛里亞諾,Q43382243
洛里斯,Q1870337
洛阿娜,Q67279854
洛雷托,Q3837133
洛雷拉,Q20024948
洛雷特,Q23196440
洛雷纳,Q857583
洛雷莱,Q785391
洛高,Q19768445
洛麗,Q20899039
洛麗泰,Q1870273
洪,Q105627065
洪,Q108598701
洪,Q86589112
洪二郎,Q117354069
洪扎,Q1627330
洲,Q96384126
洲一,Q29546861
洵,Q34632687
派利普,Q56703542
派吉歐,Q18002626
派娜,Q1348036
派屈克,Q18002623
派屈克·安東尼,Q65465045
派屈克·布魯斯,Q101096056
派屈克·麥克,Q67181346
派崔克,Q18002630
派崔克斯,Q48777297
派崔卡斯,Q21363321
派崔斯,Q10927061
派恩,Q56164509
派斯特,Q21401449
派普,Q56677667
派普,Q45114273
派烏,Q93689227
派爾,Q1521055
派爾斯,Q1236883
派爾米,Q16423862
派特,Q19801119
派珀,Q16590774
派瑞斯,Q1158980
派瑞格瑞,Q19870718
派絲朵拉,Q63249933
派翠克,Q16423596
派翠克,Q18002623
派翠西亚 (名字),Q18060507
派翠西歐,Q18002628
派莉莎,Q5666514
派蒂,Q26741034
派西,Q19860327
派里斯,Q63344045
派阿塔,Q81746949
派魯伊,Q64391194
流,Q96479519
浄,Q30219153
浄孝,Q29832743
济,Q106855782
浜主,Q116770483
浜子,Q113330934
浩,Q104376628
浩,Q30098021
浩一,Q11752203
浩二,Q1250765
浩二,Q30103177
浩二 (名字),Q30103185
浩介,Q1389425
浩克,Q1589288
浩史,Q30098036
浩司,Q30098044
浩司,Q30103178
浩士,Q30098063
浩子,Q109134275
浩志,Q30098037
浩次,Q30103206
浩治,Q30103214
浩然,Q104376156
浩爾,Q30103221
海,Q97155726
海,Q96079668
海伍德,Q97703885
海伦,Q13376892
海伦,Q56451331
海伦娜,Q48776841
海伦娜 (名字),Q18195530
海伦娜(名字),Q971710
海伯格,Q11975140
海倫,Q13376892
海倫娜,Q1035239
海倫娜,Q48776841
海倫娜 (名字),Q18195530
海倫娜(名字),Q971710
海克,Q1594639
海克,Q109420816
海克,Q1594498
海克特,Q108847702
海克特,Q19688549
海勒,Q3785750
海勒,Q42679902
海华斯,Q61702409
海因,Q1595913
海因斯,Q56189781
海因茨,Q11682369
海因里希,Q2018484
海城,Q104596779
海基,Q1594619
海塔姆,Q18625299
海塞爾,Q94579907
海夕,Q110658994
海姆,Q1058951
海姆,Q86588284
海尔平,Q107548878
海尔明,Q3193393
海尔曼,Q21065948
海尔格,Q1035107
海尔特,Q1497736
海尼,Q88542357
海尼,Q1596230
海尼克,Q15208802
海山,Q27101961
海德,Q26882555
海德,Q19689439
海德倫,Q6447211
海德尔,Q26882555
海德林德,Q1494956
海德琳德,Q1494956
海德瑪麗,Q1594087
海德雷,Q27897330
海德马里,Q1594087
海德鲁,Q6447211
海恩,Q1595913
海慕斯,Q19828527
海托华,Q27151439
海拉,Q11973720
海拉,Q1602616
海文,Q37037607
海文,Q16276469
海斯,Q16276296
海旻,Q69512785
海曼,Q20155854
海東,Q96079632
海格力斯,Q18180935
海梅,Q2605834
海沃思,Q61702409
海法,Q22931202
海洛,Q5742606
海洛伊莎,Q21285835
海涅,Q1596230
海温,Q16276469
海滴,Q19968529
海澄,Q104660781
海爾嘉,Q1035107
海爾平,Q107548878
海爾曼,Q21065948
海爾特,Q1497736
海爾穆 (名字),Q18191110
海琳,Q18699280
海瑞埃特,Q783677
海瑟姆,Q18625299
海登,Q1158541
海真,Q5638139
海科,Q1594639
海納,Q18194759
海纳,Q18194759
海绵宝宝,Q88075039
海罗,Q5742606
海耶斯,Q56189781
海耶特,Q52328234
海芭,Q16427163
海英,Q69507836
海莉,Q83677307
海莉,Q2113029
海莉,Q20899033
海莉 (名字),Q16426686
海莉 (女性人名),Q20899035
海莫,Q1595827
海萊德,Q20888939
海蒂,Q28752707
海蒂,Q1938638
海蒂-杰恩,Q110189726
海蒂-珍恩,Q110189726
海蒂斯,Q1588917
海蓮娜,Q1035239
海諾,Q3784409
海达尔,Q23049138
海达尔,Q16427270
海迪,Q19968530
海迪希,Q16276845
海達,Q15106926
海達爾,Q16427270
海達爾,Q23049138
海陶偉,Q27151439
海默,Q1595827
浹,Q29571264
涂拉,Q18761018
涅瓦,Q20000228
涛,Q104552246
润,Q94481413
润之,Q94477713
涵,Q110732697
涼,Q29576230
涼,Q96593611
涼太,Q7385609
涼子,Q3453970
涼至,Q29582070
涼香,Q7385598
淑,Q110699996
淑仪,Q97573262
淑儀,Q97573262
淑华,Q110699861
淑君,Q110731981
淑娟,Q110680894
淑惠,Q67181123
淑慧,Q110707738
淑玲,Q110707496
淑珍,Q110707732
淑美,Q110699867
淑芬,Q72980877
淑華,Q110699861
淑貞,Q110699860
淑郎,Q108821889
淑郎,Q108821891
淨,Q30219153
深,Q106992791
淳,Q98132712
淳,Q104381720
淳,Q30219195
淳一,Q23309139
淳弥,Q6311404
淳彌,Q6311404
淳隆,Q29832760
淵,Q98072533
淵若,Q98072424
淹,Q104513848
添,Q1369663
清,Q96583178
清,Q30218413
清七,Q114497969
清五郎,Q116890274
清剛,Q29832786
清史,Q30219236
清司,Q30219132
清太郎,Q48981856
清孝,Q29832719
清尚,Q29832777
清志,Q30219123
清成,Q30149421
清昭,Q117059034
清次,Q117041709
清水,Q16278110
清美,Q115397766
清茂,Q30149422
清貴,Q29832752
清重,Q30149419
清隆,Q29832728
清高,Q29832736
清齡,Q105675012
済,Q106855782
渊,Q98072533
渚,Q21055434
渡,Q96251271
渣士帕,Q1665973
渥,Q105423945
温伯托,Q2478120
温因,Q28842058
温妮,Q12524603
温弗里德,Q2584148
温德尔,Q15728103
温德尔,Q18180180
温德尔特,Q62757816
温德拉,Q25959312
温德林,Q773845
温忠,Q115251626
温斯顿,Q2584852
温科,Q20054153
温莎,Q52003618
温迪,Q4018995
温顿,Q16282689
港,Q96247311
湉,Q104381466
湛,Q105623105
湧太,Q51581877
湯,Q2740698
湯克,Q101427504
湯利,Q107636837
湯姆,Q3354498
湯姆(人名),Q19968396
湯瑪,Q19968397
湯瑪士,Q1546318
湯瑪士 (人名),Q18220003
湯瑪斯,Q1546318
湯瑪斯,Q19888139
湯瑪斯,Q7824110
湯瑪斯,Q16428906
湯瑪斯 (男性人名),Q21573291
湯瑪索,Q19830772
湯瑪茲,Q17644435
湯米,Q23821318
湯米,Q2440902
湯米  (名字),Q1272055
湯米 (名字),Q1272055
湯米-安柏,Q23821154
湯美,Q23821146
湯馬,Q21148602
湯馬仕 (名字),Q16282141
満,Q105446050
満治,Q117447400
源,Q105426885
源一,Q5530781
源之助,Q117409370
源潮,Q105427086
源澯,Q69510042
準,Q105683557
溥,Q104374146
溥儀,Q104376148
溫,Q110870853
溫,Q1459852
溫,Q28842058
溫,Q20155708
溫克,Q20054153
溫圖拉,Q23695473
溫妮,Q12524603
溫妮芙瑞德,Q13422280
溫德姆,Q21296589
溫德拉,Q25959312
溫德爾,Q15728103
溫德爾,Q18180180
溫德爾特,Q62757816
溫斯頓,Q2584852
溫法力德,Q2584148
溫莎,Q52003618
溫蒂,Q84975285
溫蒂,Q4018995
溫貝托,Q19561459
溫迪,Q84975285
溫頓,Q16282689
滉,Q29563954
滋,Q106992792
滕,Q104517790
滕耶,Q12006781
滿,Q105446050
滿,Q6883349
滿籯,Q110817854
漁,Q104472703
漁,Q29576339
漢,Q94694241
漢伯格,Q16870462
漢克,Q19819765
漢克,Q27862146
漢內洛蕾,Q381351
漢利克斯,Q107269805
漢卡,Q12790735
漢妮,Q26266898
漢妮,Q1575808
漢娜,Q15729076
漢娜,Q19664967
漢娜,Q39138052
漢娜,Q3126650
漢娜,Q1554377
漢娜·瑪麗亞,Q106851030
漢娜伊,Q19810270
漢娜克,Q21056424
漢密爾頓,Q19818110
漢寧,Q20971262
漢尼,Q10517284
漢尼拔,Q9286083
漢弗萊,Q1637225
漢德,Q29934873
漢德利,Q51954853
漢拉朵拉,Q16426684
漢斯,Q632842
漢斯-喬治,Q5649537
漢斯-姚阿幸,Q19688499
漢斯-尤爾根,Q16276304
漢斯-尤里奇,Q19688530
漢斯-彼得,Q18156274
漢斯-維爾納,Q17370864
漢斯-迪特,Q19819795
漢斯─君特,Q55449951
漢斯喬格,Q1583848
漢斯尤根,Q19688514
漢普汀克,Q18252114
漢森,Q26004614
漢穆特,Q16276555
漢米許,Q386015
漢諾,Q1576194
漢貝里,Q16870458
漢超,Q97657739
漫威,Q30120163
漼,Q105623387
潔,Q30219108
潔兒卡,Q12747677
潔咪,Q105067272
潔咪,Q76435961
潔夫,Q29871689
潔奎琳,Q391321
潔妮兒,Q20898974
潔妮卡,Q45181715
潔妮卡,Q13569896
潔威爾,Q17731276
潔娜維耶芙,Q18188067
潔寧,Q20064903
潔德,Q761570
潔德維加,Q4962685
潔拉,Q12747658
潔拉爾汀,Q1510048
潔拉爾汀 (名字),Q15007846
潔桑特,Q47008959
潔泰,Q1714752
潔洛米娜,Q3190683
潔特,Q2311862
潔特,Q18699284
潔琳娜,Q18250113
潔琳娜,Q4963089
潔瑞,Q16277370
潔瑪,Q858406
潔瑪,Q21132710
潔瑪娜,Q1514073
潔米,Q102279531
潔米-李,Q59771623
潔米兒,Q74308311
潔米妮雅娜,Q104622248
潔絲娜,Q3487834
潔絲敏,Q4963071
潔絲敏 (名字),Q17071403
潔絲汀,Q18088111
潔絲汀娜,Q18211002
潔絲琳,Q66689128
潔絲蒂,Q11980957
潔茜,Q96477570
潔茨基,Q19116135
潔西,Q20000474
潔西,Q16277375
潔西,Q56692268
潔西 (名字),Q20899036
潔西·美,Q94973695
潔西卡,Q630846
潔西卡,Q71738131
潔西卡,Q43381554
潔西卡,Q62018772
潔西卡,Q37647959
潔西卡 (人名),Q20000470
潔西卡 (名字),Q19869332
潔西琳,Q60589418
潔達,Q41443317
潔露莎,Q60175887
潔麗,Q20898946
潘乔,Q21401542
潘卡,Q35133071
潘卡,Q7131277
潘卡吉,Q7131277
潘喬,Q21401542
潘多拉,Q1228971
潘妮,Q18324373
潘妮洛普,Q20000896
潘妮洛普,Q1242905
潘姆,Q19828519
潘朵拉,Q1228971
潘泰利斯,Q81628260
潘特雷蒙,Q59211409
潘納特,Q18681253
潘菲洛,Q43382286
潘蜜拉,Q262119
潜一,Q117351539
潤,Q94481413
潤之,Q94477713
潤次郎,Q117743710
潭妮兒,Q82422323
潭娜,Q70638637
潭娜,Q80441075
潭沐,Q110436493
潭美,Q96654639
潮,Q105427105
潼恩,Q7375129
澄,Q30219167
澄,Q29571236
澄,Q96185737
澄夫,Q29965179
澄海,Q108107154
澄生,Q29965174
澄男,Q29965176
澄郎,Q29965183
澄雄,Q29965182
澈夫,Q29965186
澎,Q104536520
澎杉,Q104536505
澎濤,Q98640560
澣,Q110961842
澤,Q96098353
澤亞,Q206995
澤光,Q108618596
澤利科,Q8083639
澤夫,Q169279
澤娜,Q743091
澤娜,Q20001048
澤廣,Q108619338
澤文,Q104365213
澤東,Q74010591
澤民,Q95577476
澤濤,Q110869772
澤琳,Q60711669
澤納布,Q18450411
澤維爾,Q1066712
澤維爾-瑪麗,Q75158438
澤胡迪,Q24085335
澤莉,Q3576460
澤莉婭,Q21286123
澤薇兒,Q27630720
澤西,Q21285966
澳大利亚,Q104269190
激,Q96623647
濟,Q106855782
濤,Q104552246
濬,Q117149008
瀍,Q105623209
瀚,Q106763805
瀧澤,Q15719495
灌,Q97651912
灣,Q96195475
炎,Q105623311
炜,Q94579728
炯,Q105453283
炯俊,Q5962688
炳,Q107979885
炳宪,Q16255491
為,Q96333311
為三,Q117349415
為斎,Q65613273
烈,Q96933362
烈,Q29843661
烈治,Q19997439
烏佛,Q16422176
烏克,Q16291787
烏列爾,Q4006453
烏列維,Q20379301
烏利,Q19816086
烏利,Q19816094
烏利亞,Q1400097
烏努,Q7897192
烏勒,Q8079455
烏古坦,Q107356823
烏古斯汗,Q1678145
烏塔,Q1770991
烏夏,Q31283385
烏多,Q1465588
烏奈,Q7882238
烏妮,Q6979664
烏姆·庫勒蘇姆,Q7881637
烏娜,Q16429379
烏娜,Q42214639
烏娜 (名字),Q1540868
烏帕撒娜,Q47531244
烏庫,Q334769
烏恩,Q12719272
烏戈·米格爾,Q61927439
烏拉,Q2475096
烏拉茲,Q95241525
烏斯,Q7901129
烏斯琪,Q1321887
烏格拉,Q16429347
烏法,Q1517168
烏波,Q20747434
烏爾克,Q2810172
烏爾夫,Q1481253
烏爾皮奧,Q104412512
烏爾蘇拉,Q7901326
烏爾里克,Q5412982
烏爾里希,Q18011418
烏爾馬斯,Q2500881
烏爾麗克,Q18924997
烏特,Q2502926
烏瑟,Q17639326
烏瓦爾多,Q19828990
烏科,Q11899381
烏米特,Q334808
烏納爾,Q68399635
烏絲卡,Q12805115
烏維,Q18515951
烏繆,Q20000553
烏芙,Q16282277
烏菲爾杜,Q16422152
烏蓋塔,Q104621343
烏薩馬,Q1331846
烏蘇拉,Q1087262
烏蘇拉,Q24069001
烏蘇拉 (名字),Q21400628
烏諾,Q6304362
烏貝托,Q2478120
烏貝蒂娜,Q104621344
烏達,Q19689545
烏里,Q8661943
烏里,Q1400282
烏里揚娜,Q15731689
烏魯,Q1290345
烏魯斯,Q1400113
烏魯斯,Q20002032
烏麗卡,Q18924998
烏麗卡·索菲亞,Q61447066
热夫,Q18744833
热尔曼,Q1303342
热尔曼,Q19688438
热尔梅娜,Q1513814
热拉尔,Q13480879
热拉尔德,Q16275954
热纳维耶芙,Q18188067
热纳罗,Q20804451
热罗尼莫·何塞,Q55270444
热罗尼莫·何塞,Q55268260
热莉卡,Q26903146
烶,Q96095983
烽堯,Q69893682
烽尧,Q69893682
焕,Q110961892
焦万,Q19819816
焦纳,Q19772959
焦阿基諾,Q16275996
焦阿基诺,Q16275996
焰,Q96933425
然,Q104376683
然娜,Q20035772
煒,Q94579728
煥,Q110961892
照,Q96748282
照一,Q29540371
照雄,Q7705328
煨,Q106514528
熊,Q108601893
熊楠,Q64649264
熙,Q105627064
熙來,Q19776293
熙来,Q19776293
熱爾梅娜,Q1513814
熱莉卡,Q26903146
熱雷米,Q60477525
燎,Q29576362
燕,Q108505331
營男,Q8057862
爱,Q2827747
爱丽,Q2293288
爱丽丝,Q19999985
爱丽舍伊,Q64852996
爱丽莎 (名字),Q15782836
爱兹各,Q20001279
爱因德,Q30147733
爱子,Q14393122
爱察,Q20000061
爱德华,Q59392198
爱德华,Q278835
爱德华 (名字),Q221774
爱德华·威廉,Q65096102
爱德华·约瑟夫,Q70078089
爱德华·约瑟夫,Q70070276
爱德华·约瑟夫,Q70071039
爱德华兹,Q48771959
爱德华多,Q16275627
爱德华多,Q18130894
爱德华多·何塞,Q56780733
爱德华多·安东尼奥,Q61719324
爱德华多·安东尼奥,Q61719301
爱德华多·安东尼奥,Q61719377
爱德华多·拉斐尔,Q52391785
爱德华斯,Q16355654
爱德华森,Q111072986
爱德华达,Q21143842
爱德温,Q18115390
爱德莱德,Q354633
爱德莱德,Q62102498
爱玲,Q104830809
爱琳,Q18180632
爱美,Q19961757
爱美兰霞,Q21145661
爱荷华,Q3607165
爱莉安娜,Q654850
爱雷欧诺尔,Q20000020
爱雷欧诺尔,Q18759074
爱香里,Q16525629
爻,Q96748288
爽,Q110877603
爾,Q106822247
爾文,Q20872537
片鰓屬,Q688520
片鳃属,Q688520
牛頓,Q19828994
牛顿,Q19828994
牧子,Q6739514
特丝 (名字),Q19968672
特丽,Q20898915
特丽莎,Q20001542
特什伯,Q7849608
特伦斯,Q5556418
特伦斯,Q19830613
特伦斯 (名字),Q7703250
特伦特,Q15681376
特伦顿,Q21020448
特伯,Q2398859
特倫斯,Q5556418
特倫頓,Q21020448
特克拉,Q21147318
特克拉,Q1317613
特兰西托,Q104903577
特利瓦,Q52375077
特力尼达,Q9361602
特力尼达·玛丽亚,Q54331955
特劳德,Q7835784
特劳戈特,Q15680647
特勒斯,Q98124704
特勒馬科斯,Q103957576
特勞戈特,Q15680647
特夫菲克,Q7707127
特奥,Q3983819
特奥多尔 (名字),Q7701015
特奥多拉,Q58214565
特奥多拉,Q221215
特奥多罗,Q15885216
特奥多西奥,Q43400398
特奥托尼奥,Q21286224
特奥托尼奥 (名字),Q21286029
特奥菲拉,Q1318213
特奥菲洛,Q15878011
特奥菲洛,Q18121215
特奧多爾,Q58215151
特奧菲洛,Q15878011
特奧菲洛,Q18121215
特尔玛,Q222278
特德,Q1737211
特恩,Q4984318
特拉维斯,Q14500511
特斯塔姆,Q21079668
特杰尔德,Q20730766
特洛伊,Q1158289
特瑞姆,Q12007773
特瑞絲,Q18225243
特瑞莎,Q18177305
特瑞莎,Q18192710
特瑞西,Q2447651
特留斯,Q100504770
特略,Q47528334
特皮米尔,Q86589232
特皮米爾,Q86589232
特盧斯,Q21056431
特米,Q96654639
特維塔,Q61897466
特维塔,Q61897466
特罗亚诺,Q55697460
特耶,Q65261327
特蕾斯,Q18225243
特蕾莎,Q20524633
特蕾莎,Q18192713
特蕾莎,Q55112635
特蕾莎,Q18192711
特蕾莎 (名字),Q18147462
特蕾莎·克里斯蒂娜,Q86606766
特蕾莎·尤拉莉亚,Q57712960
特蕾莎·德·赫苏斯,Q55984390
特蕾西,Q19828987
特蕾西亚,Q18192711
特蕾西娅,Q18192713
特薇拉,Q30315635
特谢拉,Q21286098
特谢波,Q7849608
特迪,Q18010041
特里乌斯,Q100504770
特里克,Q98777303
特里克斯,Q18199195
特里夫,Q660206
特里姆,Q12007773
特里尼,Q1516944
特里斯,Q21285865
特里斯坦,Q2143867
特里斯坦,Q41443504
特里斯坦 (名字),Q25936245
特里斯塔诺,Q20024962
特里梅因,Q101250975
特里萨,Q20524633
特里萨,Q18177305
特里西亚 (名字),Q18147462
特隆德,Q646303
特雷,Q96479073
特雷兹,Q55112635
特雷兹,Q25377100
特雷德,Q104764024
特雷瓦,Q52375077
特雷莎,Q2793617
特雷西,Q2447651
特雷馬尼,Q101250975
特露蒂,Q19967651
特魯利,Q56856550
特鲁,Q61558530
特鲁德,Q19832223
特鲁斯,Q21056431
特鲁迪,Q19967651
狄亞曼特,Q5270722
狄亞蒙提,Q63023483
狄倫,Q1814575
狄倫,Q70638800
狄克逊,Q21513007
狄吉,Q60589261
狄奥多西斯,Q1174712
狄奥尼索斯,Q61761291
狄奧內,Q60589262
狄奧多·喬瑟夫,Q59309401
狄奧多西斯,Q1174712
狄奧多西歐,Q43400398
狄婭,Q16422569
狄婭,Q20001873
狄婭 (名字),Q16422572
狄安,Q55739455
狄安娜,Q105594376
狄安娜 (名字),Q645412
狄帕克,Q1182436
狄德莉,Q22340886
狄波拉－李,Q74549567
狄爾多尼,Q19294838
狄福納,Q21146580
狄米崔,Q26198133
狄維恩,Q63860516
狄維達斯,Q15804942
狄翁,Q21647295
狄翁,Q1226907
狄莎,Q5281157
狄蒙,Q69320026
狄龙,Q20000282
狄龙,Q70638800
猛,Q108916104
猪太郎,Q117424142
献,Q107581265
献一,Q19963356
献忠,Q107581081
猶利,Q8661943
猶大,Q922088
猷,Q106860099
獻,Q107581265
獻忠,Q107581081
玄,Q96178388
玄師,Q48981034
玄德,Q96240199
玄振,Q16255876
玄霸,Q105640659
玉,Q105427334
玉兰,Q110707756
玉忠,Q106603711
玉蘭,Q110707756
王,Q108475198
玖瑟繽娜,Q673677
玛丽,Q734578
玛丽,Q62099381
玛丽,Q6949677
玛丽 (女性人名),Q16422018
玛丽 - 埃莱娜·,Q19689487
玛丽-丽丝,Q60596653
玛丽-克劳德,Q6762646
